;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2040;2041;635.5164928436278;412.3185102939605;133.0;2.26589584350586;2.2285385131835938;;;
2041;2042;539.3352069854736;430.51166689395905;133.0;2.2597579956054688;2.2490158081054688;Learning;4.0;0.0
2042;2043;494.467014312744;430.37111806869507;134.0;2.233081817626953;2.2594871520996094;Global;3.0;0.0
2043;2044;375.85440158843994;448.0827097892761;275.0;2.234617233276367;2.1998825073242188;for;1.0;8.082709789276123
2044;2045;758.1545982360839;431.65811920166016;200.0;2.2431462605794272;2.2470779418945312;Reintegration;7.0;0.0
2045;2046;890.0555076599121;422.4057297706604;141.0;2.249645233154297;2.175983428955078;Low;9.0;2.5942702293395996
2046;2047;1022.789082118443;413.2034801755632;234.0;2.230872017996652;2.1429268973214284;Lower-Middle;11.0;11.796519824436814
2047;2048;1079.3938293457031;422.87966709136964;167.0;2.250115966796875;2.13677978515625;Lower-Middle;11.0;2.1203329086303597
2048;2049;1157.986567905971;406.6252568108695;233.0;2.200995309012277;2.0773119245256693;Income;12.0;18.374743189130527
2049;2050;947.546875;414.59963321685785;300.0;2.1841566297743054;2.086140950520833;and;10.0;10.400366783142147
2050;2051;899.6824768066407;428.0036021232605;167.0;2.20025634765625;2.0980682373046875;Low;9.0;0.0
2051;2052;572.9248901367187;426.80605030059814;167.0;2.147265625;2.1181549072265624;Learning;4.0;0.0
2052;2053;484.3184051513672;438.7544095516205;75.0;2.154403686523437;2.111083984375;Global;3.0;0.0
2053;2054;525.4609451293945;448.810712814331;100.0;2.2507832845052085;2.2370147705078125;Learning;4.0;7.336490076429371
2054;2055;526.6800498962402;442.13888311386114;608.0;2.1458562215169272;2.124131096733941;Learning;4.0;4.319950103759766
