;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
637;638;599.9260620117188;738.3485687255859;166.0;1.9826316833496092;1.9198028564453125;;;
638;639;538.3079299926757;727.0842761993408;100.0;2.0196075439453125;1.9312540690104167;Why;0.0;42.91572380065918
639;640;704.8475875854491;735.4358081817627;67.0;2.1396942138671875;1.897789001464844;"""Little";4.0;34.564191818237305
640;641;713.7555084228516;741.0222358703613;100.0;;1.9041035970052085;"""Little";4.0;28.977764129638672
641;642;763.7674942016602;736.6673154830933;133.0;;1.905963897705078;things;5.0;33.33268451690674
642;643;565.3816864013672;744.3750057220459;167.0;;1.935650634765625;is;1.0;25.84716879393897
643;644;535.2846221923828;753.9747219085693;167.0;;1.96453857421875;Why;0.0;16.025278091430664
644;645;649.3038482666016;745.6101179122925;67.0;;1.9408721923828125;quote;3.0;25.38988208770752
645;646;853.753195626395;744.2654244559152;234.0;;1.9310128348214288;grow;7.0;29.734575544084805
646;647;879.4324035644531;743.5297622680664;69.0;;1.9106674194335935;"big""";8.0;27.53074647364983
647;648;937.8401184082031;755.3105392456055;100.0;;1.944610595703125;significant?;9.0;14.689460754394531
648;649;977.56589617048;743.2532305036273;242.0;;1.92490713936942;significant?;9.0;26.746769496372735
