;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
885;886;663.260124206543;328.13109970092773;266.0;2.317655563354492;2.1888084411621094;;;
886;887;613.3915901184081;336.98921942710876;66.0;2.300819396972656;2.183021545410156;modern;7.0;60.989219427108765
887;888;424.0974655151367;327.4760398864746;66.0;2.303131103515625;2.1878662109375;comforter.;21.0;14.52396011352539
888;889;299.7632064819336;315.9807472229004;300.0;2.228022257486979;2.169618394639757;and;18.0;26.01925277709961
889;890;424.4219329833984;355.9048247337341;158.0;2.192575073242187;2.188519287109375;comforter.;21.0;0.0
890;891;501.34593658447255;352.9655682563781;166.0;2.2235565185546875;2.210479736328125;comforter.;21.0;0.0
891;892;531.743797302246;331.4327556610107;166.0;2.145025634765625;2.144122314453125;The;22.0;10.567244338989326
892;893;610.2192052205403;322.78275632858276;300.0;2.1446431477864585;2.074981689453125;is;24.0;20.732660748844882
893;894;712.6316070556641;312.9979627132416;75.0;2.113800048828125;2.066070556640625;lit,;26.0;29.002037286758423
894;895;796.1138000488281;328.19045591354364;200.0;2.191294352213541;2.1250406901041665;creating;27.0;13.809544086456356
895;896;891.4118000377309;310.62717650153417;366.0;2.1345894553444604;2.067452170632102;and;30.0;31.372823498465834
896;897;951.2823486328125;315.21000623703;133.0;2.141956329345703;2.024986267089844;intimate;31.0;26.789993762970028
897;898;1092.180825805664;297.51401081085197;167.0;2.106051635742188;2.02589111328125;atmosphere.;32.0;44.48598918914803
898;899;1213.6020011901855;284.96892464160914;133.0;2.0897254943847656;2.0299606323242188;bed;34.0;57.144710771063984
899;900;307.1888313293456;408.24972796440125;200.0;2.144452412923177;2.038792928059896;positioned;36.0;16.750272035598755
900;901;308.7030912126812;412.29584271567205;233.0;2.128158569335937;2.0569000244140625;positioned;36.0;12.704157284327948
901;902;354.4265823364258;395.83915758132935;108.0;2.061457316080729;2.0150909423828125;positioned;36.0;29.160842418670654
902;903;435.2044296264648;412.71007204055786;192.0;2.1485087076822915;2.1378911336263022;to;38.0;12.348804799387823
903;904;510.8969421386719;404.7955040931701;208.0;2.131261189778646;2.1440963745117183;and;41.0;20.20449590682989
904;905;676.553881072998;394.3964329719543;334.0;2.115351867675781;2.12012939453125;lamp;45.0;30.60356702804569
905;906;607.644037882487;399.3840858936309;600.0;2.083731757269965;2.0743916829427085;is;43.0;25.65177749726144
906;907;865.84423828125;404.2106580734253;92.0;;2.092157999674479;nightstand,;48.0;20.789341926574707
907;908;898.5029558454241;383.7111353874206;233.0;;2.145789010184152;providing;49.0;41.2888646125794
908;909;898.6394413539341;385.4934366089957;233.0;2.1789114815848216;2.0755201067243303;providing;49.0;39.506563391004306
909;910;974.4635955810547;382.19569330215455;500.0;2.1459197998046875;2.051904296875;additional;50.0;42.95014351661182
910;911;1000.5188827514648;380.8582617044448;133.0;2.1522750854492188;2.047279357910156;additional;50.0;44.14173829555517
911;912;1201.8983531751132;378.4266989105626;634.0;2.161629124691612;2.0355642218338814;the;53.0;46.57330108943739
912;913;341.5738906860351;452.4527041912079;133.0;2.149585723876953;2.0804443359375;positioned;36.0;8.452704191207886
913;914;282.6510037013462;448.12221458980014;233.0;2.128821236746652;2.031348092215402;positioned;36.0;4.122214589800137
914;915;290.1521873474121;475.15164041519165;134.0;2.126087188720703;2.127647399902344;positioned;36.0;31.15164041519165
915;916;358.8755950927734;488.43636932373045;167.0;2.1120941162109377;2.1635833740234376;positioned;36.0;44.436369323730446
916;917;550.5913543701171;461.96299552917475;200.0;2.077095031738281;2.096934000651041;there;42.0;22.008122480691945
917;918;718.6084594726562;456.189079284668;300.0;2.0942874484592013;2.1014556884765625;on;46.0;16.189079284668026
918;919;784.0484619140625;457.2850427627564;108.0;2.1718241373697915;2.108739217122396;nightstand,;48.0;13.285042762756404
919;920;1034.7539291381836;432.76164865493774;200.0;2.271741231282552;2.1648127237955728;additional;50.0;0.0
920;921;1129.1361185709634;446.56694841384893;300.0;2.273373074001736;2.128565470377604;lighting;51.0;2.566948413848934
921;922;1237.7267837524414;439.33583736419683;200.0;2.1889928181966147;2.1073201497395835;room.;54.0;0.0
922;923;770.8330993652344;515.89621925354;67.0;2.1519317626953125;2.009628295898437;comfortable,;64.0;1.166900634765625
923;924;662.165828704834;538.4694671630859;67.0;;2.064132690429687;inviting;62.0;12.469467163085938
924;925;642.9320983886718;534.0879564285278;133.0;2.1292012532552085;2.080635070800781;is;61.0;12.087956428527832
925;926;788.8178231375559;483.13244697025846;226.0;2.1710641043526784;2.082124982561384;comfortable,;64.0;22.867553029741543
926;927;864.6235809326172;507.34557723999023;100.0;2.1820831298828125;2.063629150390625;comfortable,;64.0;0.0
927;928;829.3134078979492;513.9856152534485;200.0;2.1488990783691406;2.02386474609375;comfortable,;64.0;0.0
