;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1138;1139;544.3696327209473;722.1222796440125;200.0;2.1682637532552085;2.0732396443684897;;;
1139;1140;643.6841125488281;728.6864519119263;66.0;2.1954345703125;2.0656051635742188;is;2.0;41.31354808807373
1140;1141;718.7888259887694;735.8343286514282;67.0;;1.999916076660156;predominant;4.0;34.16567134857178
1141;1142;739.8963650790126;732.3600420518354;366.0;;1.9968705610795452;predominant;4.0;37.63995794816458
1142;1143;871.6558227539062;745.9711990356445;167.0;;2.009591674804688;airplane;5.0;24.02880096435547
1143;1144;951.5826416015625;746.2079286575317;200.0;;1.9976603190104167;display?;7.0;23.79207134246826
1144;1145;588.7237060546875;735.7023948669433;167.0;2.184051513671875;2.021331787109375;color;1.0;34.29760513305666
1145;1146;617.0844955444336;713.0866556167603;66.0;;2.021469116210937;color;1.0;56.913344383239746
1146;1147;818.2832973314369;731.906252487846;767.0;;1.963904339334239;airplane;5.0;38.13240967434381
1147;1148;872.1096038818359;740.3587861061096;133.0;;1.96990966796875;airplane;5.0;29.64121389389038
1148;1149;956.1376647949219;755.4367790222168;108.0;;1.9806060791015625;display?;7.0;14.563220977783203
1150;1151;622.6926475524901;738.9725492477417;667.0;;1.98369140625;color;1.0;31.027450752258346
1151;1152;841.3165740966797;747.1155195236206;266.0;;1.957305908203125;airplane;5.0;22.884480476379395
1152;1153;886.9908752441406;750.3998222351074;100.0;;1.9615020751953125;airplane;5.0;19.600177764892578
1154;1155;947.8602676391602;714.6608591079712;66.0;2.0903396606445312;1.96124267578125;display?;7.0;55.33914089202881
1155;1156;944.8987819126675;728.0060291290283;233.0;;1.9424983433314733;display?;7.0;41.99397087097168
1156;1157;742.0319595336914;736.7795391082764;200.0;;1.9186147054036455;predominant;4.0;33.22046089172363
1157;1158;652.3666000366211;744.1632227897644;400.0;;1.958075205485026;is;2.0;26.055192427190526
1158;1159;913.2066192626953;754.1478338241577;469.0;;1.9878169468470983;on;6.0;19.852166175842285
