;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1720;1722;423.1169738769531;750.7852789674487;200.0;3.025726318359375;3.0483907063802085;;;
1721;1723;487.50532913207996;756.841290644237;200.0;2.981269836425781;2.989512125651041;the;3.0;0.15870935576299416
1722;1724;566.3659034729003;760.484721830913;333.0;3.0285430908203126;2.9714599609375;purple;4.0;0.0
1723;1725;641.552713394165;756.0957052026477;133.0;3.004932403564453;2.9328651428222656;umbrella;5.0;0.9042947973523496
1728;1730;526.9090538024901;782.886269739696;100.0;2.923792521158854;2.8978729248046875;purple;4.0;6.88626973969599
1729;1731;405.37868785858143;773.1326902423586;266.0;2.986217498779297;2.989360809326172;you;1.0;0.0
1730;1732;495.6764373779296;765.9508342061724;133.0;3.0513687133789062;3.054737091064453;the;3.0;0.0
1731;1733;578.8463344573975;769.2891673360552;134.0;3.040000915527344;3.0438995361328125;umbrella;5.0;3.153665542602539
1732;1734;670.4224983215331;762.145846918651;167.0;3.0261749267578124;2.9961456298828124;near;6.0;0.5775016784668878
1733;1735;756.2205574035644;768.239937380382;167.0;3.022705078125;2.998675537109375;green;8.0;0.7794425964356151
1734;1736;848.6923484802246;773.8341481958117;167.0;3.0417083740234374;2.98350830078125;leaves?;9.0;1.8341481958117356
1735;1737;797.4591545104981;763.5127692971911;167.0;3.0588134765625;2.979571533203125;green;8.0;0.0
1736;1738;912.4572372436523;778.8613962445941;134.0;3.0516395568847656;2.9940719604492188;appears;11.0;6.237772634661484
1737;1739;977.8792625427245;773.5922910485949;167.0;2.986154174804688;2.9464599609375;appears;11.0;0.0
1738;1740;1080.6812655131023;774.5676423822131;300.0;2.9439324273003478;2.9213138156467013;left;14.0;2.56764238221308
1739;1741;1138.5141792297363;772.6023692403521;267.0;2.981189727783203;2.9293346405029297;behind;15.0;0.6023692403521181
1740;1742;770.8484344482422;798.4440411840168;134.0;2.9111404418945312;2.815776824951172;someone.;17.0;0.4440411840167826
1753;1755;784.5274169228294;774.3861507904994;366.0;2.9065010764382104;2.83220741965554;someone.;17.0;11.613849209500586
