classified_movement,recording_timestamp,x,y,pupil_l,pupil_r,duration,ID,USER
fixation,0.0,0.8449603578318721,0.5216040378031523,3.2211091414741846,3.362840735394022,750.0,1,Starttimelines
fixation,833.3460000008345,0.9760500093301138,0.7716278334458669,3.275995890299479,3.4668986002604165,100.0,2,Starttimelines
fixation,1000.0300000011921,1.0202622910340626,1.0125928769508998,3.3544298807779946,3.5592918395996094,400.0,3,Starttimelines
fixation,1466.710000000894,0.8069118758042654,1.0263834645350773,3.2640253702799478,3.4883600870768228,200.0,4,Starttimelines
fixation,1700.0560000017285,0.7846182525157929,1.0420342564582825,3.211065673828125,3.41905517578125,167.0,5,Starttimelines
fixation,1900.067000001669,1.0057686805725097,1.0799656510353088,3.1848968505859374,3.40638427734375,167.0,6,Starttimelines
fixation,2100.0780000016093,1.1024866024653117,1.1863670428593953,3.1024800618489583,3.3637193952287947,500.0,7,Starttimelines
fixation,2700.0859999991953,1.1143764456113179,1.184122559097078,3.038069831000434,3.2973098754882812,1208.0,8,Starttimelines
fixation,4666.820000000298,1.0602815449237823,0.39148744319876033,3.117140452067057,3.3765792846679688,400.0,9,Starttimelines
fixation,5100.192000001669,1.024494469165802,0.4727446883916855,3.0356063842773438,3.3209152221679688,75.0,10,Starttimelines
fixation,5466.892999999225,1.029936969280243,0.4872151364882787,3.0298309326171875,3.2300923665364585,92.0,11,Starttimelines
fixation,5633.56799999997,0.478719025850296,0.38232864812016487,2.9305572509765625,3.2733383178710938,134.0,12,Starttimelines
fixation,5833.578000001609,0.1805153988301754,0.23369863331317903,2.819989013671875,3.16160888671875,334.0,13,Starttimelines
fixation,6200.264000002295,0.24903291165828706,0.22006213217973708,2.80411376953125,3.091973876953125,167.0,14,Starttimelines
fixation,6400.2710000015795,0.2743265777826309,0.22095227539539336,2.8633941650390624,3.1450164794921873,167.0,15,Starttimelines
fixation,6633.616000000387,0.1640986738105615,0.28152670959631604,2.9138081868489585,3.2277069091796875,200.0,16,Starttimelines
fixation,6866.960000000894,0.23275990784168243,0.29106606755937847,2.9659336635044644,3.2313951764787947,233.0,17,Starttimelines
fixation,7200.302999999374,0.2668992280960083,0.28786096225182217,2.9911524454752603,3.2334060668945312,200.0,18,Starttimelines
fixation,7433.641000002623,0.3216696158051491,0.28099652379751205,3.0142974853515625,3.2103195190429688,134.0,19,Starttimelines
fixation,7600.304999999702,0.38815744034945965,0.28145674616098404,3.0299205780029297,3.2566986083984375,267.0,20,Starttimelines
fixation,7900.315000001341,0.43368835747241974,0.27452101185917854,3.034130096435547,3.2346916198730464,133.0,21,Starttimelines
fixation,8100.315000001341,0.3429546256860097,0.28484782576560974,3.0139973958333335,3.252080281575521,100.0,22,Starttimelines
fixation,8233.644999999553,0.4654853604733944,0.27991732209920883,3.0772342681884766,3.2861881256103516,267.0,23,Starttimelines
fixation,8533.652000002563,0.5348558835685253,0.2737851496785879,3.1522483825683594,3.3383522033691406,267.0,24,Starttimelines
fixation,8833.650000002235,0.6088424995541573,0.26408519223332405,3.188230514526367,3.3765716552734375,267.0,25,Starttimelines
fixation,9133.651000000536,0.6466073294480642,0.26554552217324573,3.247502644856771,3.4275309244791665,100.0,26,Starttimelines
fixation,9266.982999999076,0.7224277059237162,0.25544357548157376,3.3356297810872397,3.4742024739583335,200.0,27,Starttimelines
fixation,9566.981000002474,0.18394534848630428,0.32371094450354576,3.2340927124023438,3.568157196044922,133.0,28,Starttimelines
fixation,9733.649000000209,0.156177818775177,0.3162863552570343,3.218353271484375,3.4818267822265625,134.0,29,Starttimelines
fixation,9900.313000001013,0.23844796667496362,0.32344411147965324,3.200924343532986,3.425409952799479,300.0,30,Starttimelines
fixation,10266.973999999464,0.30043652653694153,0.31242858512060984,3.140435355050223,3.320646013532366,233.0,31,Starttimelines
fixation,10533.64600000158,0.3841400444507599,0.31382801979780195,3.1069000244140623,3.295501708984375,334.0,32,Starttimelines
fixation,10900.326999999583,0.462868420779705,0.32387237399816515,3.0858139038085937,3.2445492214626737,334.0,33,Starttimelines
fixation,11400.341000001878,0.5108431379000345,0.3156859229008357,3.094898478190104,3.2506866455078125,508.0,34,Starttimelines
fixation,12233.701000001281,0.6261902302503586,0.2705807760357857,3.1199531555175777,3.2204360961914062,125.0,35,Starttimelines
fixation,12433.705000001937,0.4602383226156235,0.31906651126013863,3.0967780219184027,3.268552992078993,300.0,36,Starttimelines
fixation,12767.049000002444,0.4220655858516693,0.3116215497255325,3.058258056640625,3.2014312744140625,167.0,37,Starttimelines
fixation,12967.0540000014,0.4787202149629593,0.3145952522754669,3.1137969970703123,3.2413909912109373,167.0,38,Starttimelines
fixation,13167.060000002384,0.5231314152479172,0.30251331627368927,3.0970726013183594,3.2188148498535156,267.0,39,Starttimelines
fixation,13467.06799999997,0.5932014063000679,0.2943747602403164,3.085796356201172,3.1759071350097656,141.0,40,Starttimelines
fixation,13833.75,0.6106479465961456,0.3095880538225174,3.1087738037109376,3.1773468017578126,158.0,41,Starttimelines
fixation,14033.758999999613,0.6606862669189771,0.30316749090949696,3.133866628011068,3.2346293131510415,400.0,42,Starttimelines
fixation,14467.113000001758,0.7213860075724753,0.2890322475056899,3.082663285104852,3.205954300729852,633.0,43,Starttimelines
fixation,15133.809000000358,0.7681127041578293,0.2819821164011955,3.1409530639648438,3.216278076171875,74.0,44,Starttimelines
fixation,15400.48900000006,0.7511261829308101,0.3150241438831602,3.1828199114118303,3.315274919782366,226.0,45,Starttimelines
fixation,15667.170000001788,0.8000503182411194,0.2766796400149663,3.2271219889322915,3.325958251953125,100.0,46,Starttimelines
fixation,15867.177000001073,0.25019640289247036,0.3302123472094536,3.067035675048828,3.3359947204589844,133.0,47,Starttimelines
fixation,16033.854000002146,0.16269062459468842,0.3327807869229998,2.998506818498884,3.2680228097098216,233.0,48,Starttimelines
fixation,16333.868000000715,0.2650950737297535,0.3239295855164528,2.9332008361816406,3.158344268798828,133.0,49,Starttimelines
fixation,16533.877000000328,0.671206404765447,0.24419420957565308,3.0062281290690103,3.1236368815104165,200.0,50,Starttimelines
fixation,16767.221999999136,0.7527722095449766,0.24075502095123133,3.0835584004720054,3.241535186767578,400.0,51,Starttimelines
fixation,17233.905000001192,0.4265628755092621,0.3107808753848076,3.0956787109375,3.3811492919921875,333.0,52,Starttimelines
fixation,17600.60000000149,0.47522794348852976,0.29894767701625824,3.093939644949777,3.313594273158482,234.0,53,Starttimelines
fixation,17867.280999999493,0.5112641255060831,0.30622412512699765,3.1290791829427085,3.3000895182291665,200.0,54,Starttimelines
fixation,18100.626000002027,0.5860940913359324,0.2983587582906087,3.1844278971354165,3.3293304443359375,200.0,55,Starttimelines
fixation,18367.304999999702,0.6803240358829499,0.25613079518079757,3.18131103515625,3.3449676513671873,167.0,56,Starttimelines
fixation,18567.31799999997,0.7569160461425781,0.2313227318227291,3.2512969970703125,3.359222412109375,67.0,57,Starttimelines
fixation,18733.990000002086,0.21157046655813852,0.3233449806769689,3.208134969075521,3.499638875325521,100.0,58,Starttimelines
fixation,18900.664000000805,0.15614513414246695,0.31075296231678556,3.1048758370535716,3.4451490129743303,234.0,59,Starttimelines
fixation,19167.341000001878,0.22899819786349931,0.3208048592011134,3.179784138997396,3.486352284749349,400.0,60,Starttimelines
fixation,19600.688999999315,0.31579763690630597,0.3108817719750934,3.1919674343532987,3.4604949951171875,300.0,61,Starttimelines
fixation,19934.03299999982,0.3985504418611526,0.31606459617614746,3.17247314453125,3.428778076171875,167.0,62,Starttimelines
fixation,20134.041000001132,0.37137503921985626,0.30983124673366547,3.139399210611979,3.382441202799479,100.0,63,Starttimelines
fixation,20300.712999999523,0.5992281841380256,0.27204890442746027,3.194962637765067,3.3753149850027904,466.0,64,Starttimelines
fixation,20800.731000002474,0.651326447725296,0.26689591631293297,3.2992630004882812,3.488309860229492,266.0,65,Starttimelines
fixation,21267.416000001132,1.6441978454589843,0.5758266806602478,3.3131072998046873,3.607745361328125,175.0,66,Starttimelines
fixation,21734.098000001162,0.5906325152942112,0.253241628408432,3.2242322649274553,3.4293692452566966,225.0,67,Starttimelines
fixation,22000.766000002623,0.6569265772898992,0.26057665795087814,3.2163798014322915,3.376836140950521,200.0,68,Starttimelines
fixation,22234.109000001103,0.7376909106969833,0.2527302987873554,3.210590362548828,3.3451080322265625,133.0,69,Starttimelines
fixation,22400.780000001192,0.7079113920529684,0.25471126784880954,3.176172892252604,3.348541259765625,100.0,70,Starttimelines
fixation,22600.79399999976,0.16727430298924445,0.31241324692964556,3.1414443969726564,3.442671203613281,333.0,71,Starttimelines
fixation,22967.47500000149,0.24196745082736015,0.3244486302137375,3.119964599609375,3.3713506062825522,200.0,72,Starttimelines
fixation,23234.153000000864,0.3556022346019745,0.3131928172978488,3.041902021928267,3.261381669477983,367.0,73,Starttimelines
fixation,23634.166999999434,0.3052155247756413,0.31373328396252226,3.049131120954241,3.283392769949777,241.0,74,Starttimelines
fixation,24167.517999999225,0.44073042273521423,0.3247305875023206,3.0988540649414062,3.3203964233398438,200.0,75,Starttimelines
fixation,24400.859999999404,0.4942095103588971,0.3170193542133678,3.088045987215909,3.308005593039773,374.0,76,Starttimelines
fixation,25000.881999999285,0.5371775031089783,0.3209405268232028,3.1888351440429688,3.4112650553385415,200.0,77,Starttimelines
fixation,25234.21700000018,0.5796045164267222,0.31246569255987805,3.224439493815104,3.432306925455729,500.0,78,Starttimelines
fixation,25767.57899999991,0.6464994062076915,0.31212457472627814,3.256196455522017,3.449736161665483,367.0,79,Starttimelines
fixation,26167.593000002205,0.721245402097702,0.3068158268928528,3.3097198486328123,3.45994873046875,167.0,80,Starttimelines
fixation,26367.60000000149,0.763407826423645,0.29140616953372955,3.258056640625,3.417780558268229,100.0,81,Starttimelines
fixation,26567.606000002474,0.17152810309614455,0.35176979431084227,3.126122610909598,3.459649222237723,234.0,82,Starttimelines
fixation,26834.284000001848,0.23069012661774954,0.34662116318941116,3.132013956705729,3.373875935872396,200.0,83,Starttimelines
fixation,27067.627000000328,0.27629461884498596,0.34249190241098404,3.099834442138672,3.317920684814453,134.0,84,Starttimelines
fixation,27234.298000000417,0.1647263765335083,0.3967641070485115,3.006108601888021,3.2937698364257812,200.0,85,Starttimelines
fixation,27467.641000002623,0.20663196966052055,0.4071280509233475,3.0538330078125,3.3483200073242188,200.0,86,Starttimelines
fixation,27700.984000001103,0.25371864810585976,0.4183723069727421,3.0649147033691406,3.310222625732422,133.0,87,Starttimelines
fixation,27867.655999999493,0.29749963879585267,0.4206851631402969,3.0584564208984375,3.2937896728515623,167.0,88,Starttimelines
fixation,28067.662000000477,0.3604201078414917,0.39925429970026016,3.0257364908854165,3.282160441080729,201.0,89,Starttimelines
