classified_movement,recording_timestamp,x,y,pupil_l,pupil_r,duration,ID,USER
fixation,0.0,0.5812967747449875,0.48337664306163786,2.3933090209960937,2.30888671875,158.0,1,Starttimelines
fixation,199.95300006866455,0.5308046080172062,0.4548476506024599,2.499980926513672,2.388622283935547,141.0,2,Starttimelines
fixation,583.1050000190735,0.2278396114706993,0.47493178569353545,2.4446774996243987,2.3909336970402646,209.0,3,Starttimelines
fixation,833.2059998512268,0.22605451826865858,0.24291737664204377,2.457903348482572,2.3788381723257213,217.0,4,Starttimelines
fixation,1066.5880000591278,0.21044160115222135,0.19063876879711947,2.3686370849609375,2.2922515869140625,200.0,5,Starttimelines
fixation,1283.2509999275208,0.2832728624343872,0.18912480192051995,2.3019900851779513,2.1993755764431424,300.0,6,Starttimelines
fixation,1599.9270000457764,0.2018616786774467,0.2385427482864436,2.265865550321691,2.192128798540901,283.0,7,Starttimelines
fixation,1933.2869999408722,0.22745855084874414,0.6075853407382965,2.2676447088068183,2.216512506658381,184.0,8,Starttimelines
fixation,2166.6340000629425,0.27727168053388596,0.7886994838714599,2.346180725097656,2.2283279418945314,166.0,9,Starttimelines
fixation,2366.6480000019073,0.1987650435079228,0.7958576895973899,2.3075076016512783,2.2891124378551138,183.0,10,Starttimelines
fixation,2566.675999879837,0.2024242254820737,0.6732674837112427,2.3186479048295454,2.250611738725142,183.0,11,Starttimelines
fixation,2766.7039999961853,0.2602287083864212,0.6737170871347189,2.287186622619629,2.215939521789551,267.0,12,Starttimelines
fixation,3050.0859999656677,0.21757685740788776,0.5785271604855855,2.2652262369791667,2.2050771077473956,250.0,13,Starttimelines
fixation,3316.7809998989105,0.1952668758375304,0.5735586732625961,2.2129124232700894,2.179926191057478,233.0,14,Starttimelines
fixation,3583.470999956131,0.20716960515294755,0.4734398424625397,2.235027858189174,2.1841648646763394,233.0,15,Starttimelines
fixation,3850.1589999198914,0.2906622129182021,0.46939277711013955,2.280656178792318,2.1651204427083335,400.0,16,Starttimelines
fixation,4266.816999912262,0.30904603692201466,0.479933242385204,2.2814835768479567,2.156617384690505,441.0,17,Starttimelines
fixation,4800.112999916077,-0.4276255235075951,0.7425141632556915,2.239030456542969,2.1180038452148438,167.0,18,Starttimelines
fixation,5016.753000020981,-0.5149274029229817,0.9870558788901881,,2.1168317292865955,317.0,19,Starttimelines
fixation,5383.375,-0.39544334411621096,1.1789105415344239,2.3007949829101557,2.10712890625,166.0,20,Starttimelines
fixation,6166.707999944687,0.2914632434646289,0.30777521679798764,2.3148473103841147,2.1688868204752603,92.0,21,Starttimelines
fixation,6300.045000076294,0.2007593193224498,0.25802317581006456,2.291776384626116,2.1705583844866068,125.0,22,Starttimelines
fixation,6700.053999900818,0.23055545426905155,0.2179557466879487,2.2735118865966797,2.1832523345947266,126.0,23,Starttimelines
fixation,6850.058000087738,0.20298384875059128,0.1946672417900779,2.2751631303267046,2.1820193204012783,184.0,24,Starttimelines
fixation,7066.7300000190735,0.3146850410848856,0.2023993656039238,2.2457103729248047,2.1303443908691406,133.0,25,Starttimelines
fixation,7266.733999967575,0.6886617162010886,0.5966432121666995,2.232879638671875,2.113075949928977,183.0,26,Starttimelines
fixation,7533.401000022888,1.234194537003835,0.8505681455135345,2.3245722452799478,2.1486104329427085,200.0,27,Starttimelines
fixation,7766.731999874115,1.1963237340633686,0.6611485206163846,2.343816903921274,2.194568340594952,225.0,28,Starttimelines
fixation,8250.066999912262,0.4739603793079203,0.5934357995336706,2.273164228959517,2.2118710604580967,184.0,29,Starttimelines
fixation,8700.068000078201,-0.29387481104243884,0.9166985994035547,2.407168301669034,2.3061398592862217,184.0,30,Starttimelines
fixation,9683.391999959946,0.2261253483593464,1.0604817271232605,2.5436363220214844,2.4085006713867188,65.0,31,Starttimelines
fixation,9933.389999866486,0.755046683549881,1.0902073502540588,2.5409423828125,2.2114959716796876,75.0,32,Starttimelines
fixation,10033.387000083923,0.793523512283961,1.0415486454963685,2.541631062825521,2.2784688313802084,250.0,33,Starttimelines
fixation,10366.716000080109,0.4794609218835831,0.7020866453647614,2.3985137939453125,2.3702728271484377,91.0,34,Starttimelines
