classified_movement,recording_timestamp,x,y,pupil_l,pupil_r,duration,ID,USER
fixation,350.0259999036789,0.536095780134201,0.5034912705421448,3.08504638671875,3.1220321655273438,159.0,1,Starttimelines
fixation,550.0139999389648,0.33071587421000004,0.5632287599146366,3.091135025024414,3.142108917236328,134.0,2,Starttimelines
fixation,733.3899999856949,0.24728525504469873,0.2043266199529171,2.9920745849609376,3.04117431640625,166.0,3,Starttimelines
fixation,916.732999920845,0.21023368587096533,0.19326065480709076,2.8911556667751737,2.9362318250868054,150.0,4,Starttimelines
fixation,1100.0449999570847,0.27912714264609595,0.20049060542475095,2.7771842262961646,2.8253520618785513,184.0,5,Starttimelines
fixation,1333.3409999608994,0.23369541640082994,0.8658367196718851,2.745805104573568,2.7824910481770835,200.0,6,Starttimelines
fixation,1550.011999964714,0.3210551425030357,0.8068318021924872,2.882949026007401,2.9276741429379114,317.0,7,Starttimelines
fixation,1916.732999920845,0.49284437724522184,0.6775547308581216,2.9626639229910716,2.997800554547991,117.0,8,Starttimelines
fixation,2083.4039999246597,0.2557083268960317,0.7995691233211093,2.9367540147569446,2.9780680338541665,150.0,9,Starttimelines
fixation,2250.0759999752045,0.20664630298103606,0.8068413918926602,3.006470453171503,3.02496337890625,350.0,10,Starttimelines
fixation,2633.416999936104,0.3079897964542562,0.8048082901672884,3.046816739169034,3.070314580743963,366.0,11,Starttimelines
fixation,3050.0789999961853,0.27118052542209625,0.32910058105533774,3.064151417125355,3.0773121226917612,367.0,12,Starttimelines
fixation,3450.095999956131,0.3628341868519783,0.28346812576055525,2.9795013427734376,2.974140930175781,167.0,13,Starttimelines
fixation,3650.0999999046326,0.22183955347899234,0.25501049106771295,2.890865441524621,2.892340457800663,550.0,14,Starttimelines
fixation,4233.452999949455,0.2564736697822809,0.19767776411026716,2.795560836791992,2.8106555938720703,141.0,15,Starttimelines
fixation,4583.46899998188,0.24924471527338027,0.2540085405111313,2.76177978515625,2.7906036376953125,75.0,16,Starttimelines
fixation,4683.472000002861,0.2197414575254216,0.26256127041928906,2.870361328125,2.8784978529986214,283.0,17,Starttimelines
fixation,5000.15499997139,0.32079069103513447,0.2615873707192285,2.8115757533482144,2.826502118791853,234.0,18,Starttimelines
fixation,5250.171000003815,0.39448239654302597,0.2683755397796631,2.824847412109375,2.8330902099609374,167.0,19,Starttimelines
fixation,5433.515999913216,0.3901114676679884,0.27410668986184256,,2.8901258196149553,116.0,20,Starttimelines
fixation,5566.848999977112,0.39223229033606394,0.2738807627132961,2.9077627999441966,2.9310193743024553,117.0,21,Starttimelines
fixation,5733.526999950409,0.2603537937005361,0.277532234787941,2.9166683620876737,2.969540066189236,150.0,22,Starttimelines
fixation,5950.194000005722,0.6386129472936902,0.2804295931543623,2.94586181640625,2.9580884660993303,125.0,23,Starttimelines
fixation,6266.867999911308,0.22372370213270187,0.25707975259194005,2.9479593130258412,3.009954599233774,209.0,24,Starttimelines
fixation,6516.881999969482,0.3451067104935646,0.2674226716160774,2.975663757324219,3.0096466064453127,167.0,25,Starttimelines
fixation,6700.225999951363,0.41658638417720795,0.2679409936070442,2.9255767822265626,2.9561859130859376,167.0,26,Starttimelines
fixation,6883.565999984741,0.48999177664518356,0.2668066198627154,2.9043006896972656,2.928985595703125,200.0,27,Starttimelines
fixation,7133.564999938011,0.5817002172653492,0.2681932609814864,2.8962120643028846,2.8941310002253604,216.0,28,Starttimelines
fixation,7383.569000005722,0.6545705576737721,0.2698885589838028,2.8706329345703123,2.8504567464192707,250.0,29,Starttimelines
fixation,7666.90499997139,0.7469129817826408,0.25997080334595274,2.837374005998884,2.813317435128348,125.0,30,Starttimelines
fixation,7966.908999919891,0.25253482442349195,0.310996949672699,2.821483612060547,2.8587398529052734,125.0,31,Starttimelines
fixation,8133.576999902725,0.20885833410116342,0.29802260949061465,2.8704916147085338,2.877338115985577,224.0,32,Starttimelines
fixation,8550.25099992752,0.29352303014861214,0.3082748121685452,2.706939697265625,2.764100816514757,142.0,33,Starttimelines
fixation,8716.917999982834,0.3619902111016787,0.3025984615087509,2.7838780329777646,2.822711651141827,217.0,34,Starttimelines
fixation,8950.253999948502,0.4190720457297105,0.3017782225058629,2.7966402493990383,2.8101771428034854,217.0,35,Starttimelines
fixation,9200.265999913216,0.5002928793430328,0.30459847499926884,2.822930908203125,2.8368509928385417,500.0,36,Starttimelines
fixation,9716.929999947548,0.5856002469857534,0.30567284756236607,2.8408971715856484,2.851815117730035,450.0,37,Starttimelines
fixation,10283.597000002861,0.7319337548688054,0.8353252895176411,2.834043502807617,2.8613719940185547,141.0,38,Starttimelines
fixation,10733.606999993324,0.45865332186222074,0.3261029481887817,2.8472625732421877,2.882196044921875,75.0,39,Starttimelines
fixation,10850.274999976158,0.5370750988230986,0.3040755487540189,2.9407061408547794,2.941210578469669,284.0,40,Starttimelines
fixation,11166.952999949455,0.44820221662521365,0.2984562933444977,2.879083251953125,2.9179962158203123,167.0,41,Starttimelines
fixation,11433.625,0.4854243610586439,0.3083371264593942,2.8422023228236606,2.871311732700893,116.0,42,Starttimelines
fixation,11566.961999893188,0.5544951417866875,0.3010288266574635,2.854505651137408,2.849630916819853,283.0,43,Starttimelines
fixation,11883.636999964714,0.6268842255367952,0.3054716911386041,2.8476176542394303,2.842825496897978,283.0,44,Starttimelines
fixation,12183.640999913216,0.6777069781507764,0.2991467778171812,2.8642796107700894,2.8455614362444197,116.0,45,Starttimelines
fixation,12366.979999899864,0.2574052540095229,0.29786872314779383,2.8602519788240133,2.8955327084189966,317.0,46,Starttimelines
fixation,12716.99599993229,0.35910624478544506,0.2994066945144108,2.8404159545898438,2.8542382376534596,234.0,47,Starttimelines
fixation,12983.669999957085,0.4321139045059681,0.30283653860290843,2.8118273417154946,2.8232142130533853,200.0,48,Starttimelines
fixation,13217.010999917984,0.5229606669057499,0.30469367653131485,2.8120927077073317,2.801603143865412,367.0,49,Starttimelines
fixation,13633.682999968529,0.2721804562542174,0.2526441324088309,2.770509507921007,2.7958577473958335,150.0,50,Starttimelines
fixation,13817.018000006676,0.21983003318309785,0.2554170280694962,2.7814971923828127,2.7896728515625,92.0,51,Starttimelines
fixation,14133.68599998951,0.308832358230244,0.27125000140883704,2.7787364612926138,2.8195689808238638,175.0,52,Starttimelines
fixation,14350.351999998093,0.3891648168072981,0.2705245859482709,2.827767764820772,2.8505877326516544,283.0,53,Starttimelines
fixation,14667.023999929428,0.4677758539716403,0.2657949949304263,2.809098561604818,2.8173294067382812,200.0,54,Starttimelines
fixation,14883.689999938011,0.5077350536982218,0.26787980645895004,2.8054173787434897,2.8031209309895835,108.0,55,Starttimelines
fixation,15167.012999892235,0.5700083822011948,0.27858310618570875,2.8283822195870534,2.830998011997768,226.0,56,Starttimelines
fixation,15433.68599998951,0.6509273275732994,0.2725622355937958,2.845381418863932,2.846832275390625,200.0,57,Starttimelines
fixation,15650.345999956131,0.6302529238164425,0.2698500510305166,2.7793312072753906,2.7803916931152344,133.0,58,Starttimelines
fixation,15833.678999900818,0.7432849040398231,0.2704123579538785,2.767486572265625,2.740172166090745,217.0,59,Starttimelines
fixation,16133.679999947548,0.23858173713088035,0.29560337513685225,2.788092041015625,2.80145263671875,167.0,60,Starttimelines
fixation,16317.019999980927,0.19429192385252783,0.30246730236446157,2.782745361328125,2.772156659294577,284.0,61,Starttimelines
fixation,16617.018999934196,0.2427078957358996,0.3005221138397853,2.75146484375,2.7414639790852866,200.0,62,Starttimelines
fixation,16833.676999926567,0.2107948626081149,0.30377017656962074,2.7788991292317706,2.7835174560546876,250.0,63,Starttimelines
fixation,17100.350999951363,0.2790012302306982,0.29947707515496474,2.8170236440805287,2.819818349984976,216.0,64,Starttimelines
fixation,17333.68299996853,0.3470231036345164,0.3034295419851939,2.8209543863932294,2.8280619303385417,250.0,65,Starttimelines
fixation,17617.012999892235,0.4177370506983537,0.3060644051203361,2.859112079326923,2.8616426908052883,217.0,66,Starttimelines
fixation,17850.34700000286,0.4805669676173817,0.30944253639741376,2.8641121604225854,2.855131669477983,183.0,67,Starttimelines
fixation,18600.33899998665,0.6166316270828247,0.300478828450044,2.8139012654622397,2.8078943888346353,92.0,68,Starttimelines
fixation,18733.672999978065,0.4977878949471882,0.3001730889081955,2.8410110473632812,2.850555419921875,233.0,69,Starttimelines
fixation,18983.679999947548,0.46745442152023314,0.29745687246322633,2.81912841796875,2.8266754150390625,91.0,70,Starttimelines
fixation,19283.68499994278,0.5924456020196279,0.2976293017466863,2.8056437174479165,2.7998936971028647,92.0,71,Starttimelines
fixation,19400.351999998093,0.6328748489419619,0.3002457929154237,2.8527374267578125,2.8430773417154946,200.0,72,Starttimelines
fixation,19617.023000001907,0.6728057530191209,0.2962389141321182,2.80731201171875,2.7986848619249134,300.0,73,Starttimelines
fixation,19950.358999967575,0.7564999527401395,0.29362178842226666,2.7735222710503473,2.75341796875,150.0,74,Starttimelines
fixation,20183.696999907494,0.2153168413043022,0.33699206650257113,2.7659173583984376,2.8028558349609374,417.0,75,Starttimelines
fixation,20833.709999918938,0.24713117546505398,0.3392714046769672,2.7014041476779513,2.7641771104600696,142.0,76,Starttimelines
fixation,21017.046000003815,0.2056102262188991,0.3951983079314232,2.8175671895345054,2.849726359049479,200.0,77,Starttimelines
fixation,21233.71299993992,0.2636138588190079,0.3943603947758675,2.77791748046875,2.8124343872070314,167.0,78,Starttimelines
fixation,21417.051999926567,0.33471199000875157,0.40139951308568317,2.765911102294922,2.771381378173828,200.0,79,Starttimelines
fixation,21633.72099995613,0.39879296347498894,0.40201975281039876,2.778802235921224,2.7784690856933594,200.0,80,Starttimelines
fixation,21850.391999959946,0.47036688978021796,0.40103122185577045,2.801918723366477,2.777120416814631,183.0,81,Starttimelines
fixation,22050.386999964714,0.5344168814745817,0.39923090961846436,2.8245988325639204,2.7818603515625,183.0,82,Starttimelines
fixation,22267.0569999218,0.596268002476011,0.40856015788657324,2.8308138166155135,2.7814429146902904,234.0,83,Starttimelines
fixation,22533.726999998093,0.6663670723254864,0.40354819939686704,2.831220186673678,2.7796466533954325,217.0,84,Starttimelines
fixation,22767.06499993801,0.7058626363674799,0.40078597515821457,2.856398264567057,2.7997398376464844,200.0,85,Starttimelines
fixation,23000.40099990368,0.77725091278553,0.397611965239048,2.841949462890625,2.802845764160156,166.0,86,Starttimelines
fixation,23250.40599989891,0.2212679290937053,0.43952858282460106,2.836797926161024,2.86185540093316,300.0,87,Starttimelines
fixation,23583.75299990177,0.2804930180311203,0.4336638808250427,2.7992767333984374,2.838671875,91.0,88,Starttimelines
fixation,23867.09399998188,0.200030238678058,0.5018695319692293,2.726734161376953,2.7806498209635415,200.0,89,Starttimelines
fixation,24100.423999905586,0.2569517601620067,0.5011283538558267,2.7827703302556817,2.8225652521306817,183.0,90,Starttimelines
fixation,24300.427999973297,0.2159440562956863,0.495448086824682,2.7423892550998263,2.7765019734700522,300.0,91,Starttimelines
fixation,24617.102999925613,0.2978398608309882,0.5007583562816892,2.7661546979631697,2.772162301199777,125.0,92,Starttimelines
fixation,25000.444999933243,0.20231403037905693,0.5073982253670692,2.7849337259928384,2.801708221435547,192.0,93,Starttimelines
fixation,25217.12599992752,0.22837600205093622,0.5019950531423092,2.779407501220703,2.803915023803711,134.0,94,Starttimelines
fixation,25383.788999915123,0.19818418100476265,0.500719778239727,2.733537292480469,2.738844299316406,167.0,95,Starttimelines
fixation,25583.803999900818,0.2844250902533531,0.4957321956753731,2.7362136840820312,2.7306976318359375,175.0,96,Starttimelines
