classified_movement,recording_timestamp,x,y,pupil_l,pupil_r,duration,ID,USER
fixation,316.7369999885559,-0.06985579963241305,0.9240221466336932,2.591761997767857,2.656978062220982,117.0,1,Starttimelines
fixation,499.9670000076294,-0.5365618169307709,1.0983730554580688,,2.647991725376674,234.0,2,Starttimelines
fixation,750.0479999780655,-0.3202362491024865,1.0855464438597362,2.5657780965169272,2.6423670450846353,300.0,3,Starttimelines
fixation,1266.7580000162125,-1.1615128625522961,1.1441961418498645,,2.778594970703125,317.0,5,Starttimelines
fixation,1800.1449999809265,0.38327817618846893,0.5093385030825933,2.6751670837402344,,200.0,6,Starttimelines
fixation,2083.5090000629425,0.2128525823354721,0.7071223497390747,2.567523193359375,2.697796630859375,83.0,7,Starttimelines
fixation,2216.8530000448227,0.2148441026608149,0.3109894752502441,2.595501708984375,2.77041015625,250.0,8,Starttimelines
fixation,2500.1610000133514,0.3298178773659926,0.30974975572182584,2.624730036808894,2.748260498046875,217.0,9,Starttimelines
fixation,2733.442999958992,0.4047982047001521,0.2936987151702245,2.6029205322265625,2.7382710774739585,250.0,10,Starttimelines
fixation,3100.0039999485016,1.309099906682968,0.9054242581129074,2.7121337890625,2.831805419921875,167.0,11,Starttimelines
fixation,3766.6579999923706,0.21345901317321336,0.289346558543352,2.8517385629507213,3.044367863581731,216.0,12,Starttimelines
fixation,3999.9930000305176,0.25428263545036317,0.29714294224977494,2.6538955688476564,2.834661865234375,167.0,13,Starttimelines
fixation,4216.667000055313,0.5158997863531113,0.3052152156829834,2.587091064453125,2.730126953125,167.0,14,Starttimelines
fixation,4433.345999956131,0.7079498678445816,0.2790960118174553,2.6313446044921873,2.7503265380859374,166.0,15,Starttimelines
fixation,4616.694000005722,0.6468772515654564,0.29120810329914093,2.7284647623697915,2.850605010986328,200.0,16,Starttimelines
fixation,4833.37399995327,0.6718431626047406,0.2797424580369677,2.735870361328125,2.876735142299107,116.0,17,Starttimelines
fixation,5100.06200003624,0.23525149375200272,0.3532770507865482,2.693456013997396,2.8991631401909723,150.0,18,Starttimelines
fixation,5266.740000009537,0.20762443068352612,0.4087691456079483,2.657234885475852,2.8046694668856533,183.0,19,Starttimelines
fixation,5466.7580000162125,0.29616711460627043,0.3984208084069766,2.621789785531851,2.758215097280649,217.0,20,Starttimelines
fixation,5700.098999977112,0.402165820201238,0.39293745822376674,2.6728040907118054,2.741002400716146,150.0,21,Starttimelines
fixation,5916.7699999809265,0.7661524228751659,0.36122361570596695,2.631580352783203,2.7221431732177734,133.0,22,Starttimelines
fixation,6116.771000027657,0.1987895925457661,0.5047659793725381,2.6654440072866588,2.8364633413461537,217.0,23,Starttimelines
fixation,6350.110000014305,0.28210357669740915,0.4760227045044303,2.616809844970703,2.724421501159668,267.0,24,Starttimelines
fixation,6650.111999988556,0.20470490927497545,0.4773529917001724,2.5463333129882812,2.6903177897135415,108.0,25,Starttimelines
fixation,6900.113000035286,0.21134333312511444,0.4676809807618459,2.586885240342882,2.7183057996961804,142.0,26,Starttimelines
fixation,7083.452999949455,0.19505714293983248,0.5790608723958334,2.635530259874132,2.742645263671875,150.0,27,Starttimelines
