classified_movement,recording_timestamp,x,y,pupil_l,pupil_r,duration,ID,USER
fixation,66.96200001239777,-0.6866185892195928,1.2208827223096574,,2.655636742001488,350.0,1,Starttimelines
fixation,450.04900002479553,-0.515777121980985,1.290309743086497,2.6434906005859373,2.729172770182292,250.0,2,Starttimelines
fixation,783.3600000143051,0.331852430334458,0.48697355274970716,2.659923846905048,2.6629051795372596,216.0,3,Starttimelines
fixation,1050.0870000123978,0.22043178975582123,0.21891273260116578,2.7566741943359374,2.755328369140625,167.0,4,Starttimelines
fixation,1233.4390000104904,0.2085671289400621,0.19961986419829456,2.7182658802379263,2.7059145840731533,183.0,5,Starttimelines
fixation,1450.1319999694824,0.2739999005571008,0.19644851656630635,2.6607255935668945,2.629391670227051,267.0,6,Starttimelines
fixation,1783.4930000305176,0.4946765325963497,0.5595740452408791,2.6459449768066405,2.676239013671875,333.0,7,Starttimelines
fixation,2166.8669999837875,0.6488774986494155,0.5754644189562116,2.7032107398623513,2.7422914050874256,350.0,8,Starttimelines
fixation,2566.889999985695,0.2655276043547524,0.7358273946576648,2.7018636067708335,2.739164564344618,300.0,9,Starttimelines
fixation,2883.5789999961853,0.21204538172797152,0.7917937557948264,2.765599300986842,2.8366064774362663,316.0,10,Starttimelines
fixation,3233.5950000286102,0.2686415636539459,0.7749991524219513,2.763936767578125,2.8171417236328127,416.0,11,Starttimelines
fixation,3683.6299999952316,0.30893277724583945,0.5981740156809489,2.7917104085286457,2.8012074788411456,250.0,12,Starttimelines
fixation,3950.3129999637604,0.29209198599511926,0.5727397745305841,2.7508891712535513,2.7841561057350854,184.0,13,Starttimelines
fixation,4150.294000029564,0.2598678732619566,0.5753339038175695,2.753173828125,2.742275462431066,284.0,14,Starttimelines
fixation,4450.261999964714,0.20578177002343265,0.5790498094125227,2.7183907248757104,2.729501897638494,184.0,15,Starttimelines
fixation,4716.888999938965,-0.44078400798819284,0.9123140587048097,2.7543536099520596,2.8376409357244317,375.0,16,Starttimelines
fixation,5300.113000035286,0.39214771091938017,0.46713928977648417,2.559767659505208,2.5126108805338543,242.0,17,Starttimelines
fixation,5600.06299996376,0.623221455708794,0.44504008085831354,2.619667384935462,2.591495016346807,384.0,18,Starttimelines
fixation,6016.730999946594,0.5307469467322031,0.4586781273285548,2.631702677408854,2.6791646321614584,258.0,19,Starttimelines
fixation,6433.396999955177,0.608789073569434,0.45128914607422693,2.7169222150530135,2.733911786760603,225.0,20,Starttimelines
fixation,6766.7300000190735,1.3519617319107056,1.2424722769681145,2.886775297277114,2.940705243278952,283.0,21,Starttimelines
fixation,7100.06400001049,1.1929157197475433,0.8506884306669236,2.898724365234375,2.9215682983398437,167.0,22,Starttimelines
fixation,7350.074000000954,0.42891773687941687,0.5380401249442782,2.779376438685826,2.842531476702009,234.0,23,Starttimelines
fixation,7600.085000038147,0.45927875098728,0.5490722301460448,2.719395955403646,2.803075154622396,358.0,24,Starttimelines
fixation,8116.771000027657,0.41935403148333233,0.6926260987917582,2.6989271375868054,2.847162882486979,142.0,25,Starttimelines
fixation,8283.445999979973,0.41982508897781373,0.6926456332206726,2.7920684814453125,2.9053466796875,83.0,26,Starttimelines
fixation,8400.118000030518,0.46813801527023313,0.6507396936416626,2.726885986328125,2.9219741821289062,167.0,27,Starttimelines
