;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3986;3989;486.6389923095702;703.3495738506317;134.0;2.9543914794921875;3.34185791015625;;;
3987;3990;411.5979717799596;758.4557275772095;233.0;2.988287789481027;3.400026593889509;What;0.0;14.27810575608533
3988;3991;488.143455505371;752.8491661548615;133.0;3.025428771972656;3.42934799194336;could;1.0;17.15083384513855
3989;3992;586.8124237060547;767.614321231842;200.0;3.069147745768229;3.487874348958333;reason;4.0;6.385678768157959
3990;3993;687.3865585327148;766.9111618995667;200.0;3.0382156372070312;3.504241943359375;the;5.0;4.583633875670309
3991;3994;792.1650375366212;774.8645433425903;167.0;2.9978912353515623;3.5034423828125;the;8.0;0.0
3992;3995;860.2505264282227;776.554671049118;134.0;2.994152069091797;3.501670837402344;image;9.0;0.0
3993;3996;928.9118881225586;782.5591220855714;200.0;2.986302693684896;3.4874242146809897;playing;11.0;0.0
3994;3997;1058.3429901123045;776.8872053146363;167.0;2.94019775390625;3.404779052734375;work?;14.0;1.6570098876954944
3995;3998;1106.7527313232422;773.2690057754517;100.0;2.9008941650390625;3.3353729248046875;work?;14.0;0.0
4001;4004;1010.9158172607422;752.7090775966644;133.0;3.1476364135742188;3.540233612060547;Wii;12.0;17.29092240333557
4002;4005;1092.521873474121;757.1355228424072;200.0;3.2131805419921875;3.5793253580729165;work?;14.0;12.864477157592773
4003;4006;1031.415335083008;780.3432380676271;166.0;3.250897216796875;3.642926025390625;Wii;12.0;4.4153350830079034
