;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3745;3748;596.437717437744;722.7147989273071;133.0;2.710735321044922;3.1460037231445312;;;
3746;3749;533.0040618896485;772.5775966644287;167.0;2.7474945068359373;3.2191619873046875;What;0.0;0.0
3747;3750;643.2349548339843;760.1362716129848;234.0;2.765138898577009;3.264225551060268;of;2.0;9.863728387015158
3748;3751;737.8332901000977;767.4894032478333;200.0;2.759674072265625;3.2647908528645835;furniture;3.0;2.510596752166748
3749;3752;777.0099868774414;766.401319026947;200.0;2.787178039550781;3.2553507486979165;can;4.0;7.5986809730529785
3750;3753;830.4998397827148;769.976158618927;200.0;2.7866999308268228;3.2472152709960938;see;6.0;4.023841381072998
3751;3754;908.2667907714845;757.7260053634643;167.0;2.782205200195312;3.2306549072265627;this;8.0;12.27399463653569
3752;3755;870.2733372279575;766.7416088921683;233.0;2.7633056640625;3.183800833565848;in;7.0;3.338435471275297
3753;3756;901.380054473877;761.1061599254608;400.0;2.716772715250651;3.120281219482422;this;8.0;8.893840074539185
3754;3757;930.4346466064453;756.479540348053;133.0;2.693565368652344;3.08316421508789;image?;9.0;13.982652610318949
3762;3765;683.4126205444336;774.5011010169983;134.0;2.603443145751953;2.999622344970703;furniture;3.0;0.0
3763;3766;554.9826278686522;749.3770079612732;200.0;2.694574991861979;3.078745524088541;What;0.0;20.622992038726807
3764;3767;665.3592681884764;748.0891163349152;133.0;2.68704605102539;3.113903045654297;furniture;3.0;21.91088366508484
