;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2177;2178;538.0659370422362;735.3633166551591;200.0;2.749699910481771;2.7729059855143228;;;
2178;2179;635.726448059082;721.2287660837175;200.0;2.7255681355794272;2.7983678181966147;main;3.0;48.77123391628254
2179;2180;688.7853851318358;717.7113781213761;166.0;2.745465087890625;2.763018798828125;topic;4.0;52.28862187862387
2180;2181;778.7872482299804;711.8812942743302;166.0;2.6729827880859376;2.6864288330078123;report;7.0;59.11870572566977
2181;2182;846.847834777832;707.1843815088273;166.0;2.6967376708984374;2.708078002929688;mentioned;8.0;62.8156184911727
2182;2183;927.6648712158203;704.5065567255022;166.0;2.75947265625;2.6991485595703124;in;9.0;65.53505884935613
2183;2184;1022.9335021972656;707.7270280122758;74.0;2.79229736328125;2.751022338867187;image?;11.0;62.27297198772419
2185;2186;532.3603836059569;725.2066940546036;167.0;2.8781829833984376;2.8569854736328124;is;1.0;44.87101327388965
2186;2187;634.4130728585379;712.8030408280238;233.0;2.73931884765625;2.813783918108259;main;3.0;57.19695917197623
2187;2188;730.3697052001953;722.9623657464982;100.0;2.701624552408854;2.747802734375;the;6.0;47.03763425350178
2215;2216;549.8516976492746;714.9790032761439;233.0;2.5471605573381697;2.621004377092634;is;1.0;55.052146776224035
