;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3771;3772;631.2518842424666;749.0323231969561;167.0;2.877099609375;2.8701324462890625;;;
3772;3773;731.642493706245;750.638455236113;367.0;2.897908991033381;2.89214394309304;people;6.0;19.361544763886968
3773;3774;851.5830407823836;744.1289889131274;400.0;2.7547594706217446;2.7795435587565103;image;9.0;25.871011086872613
3774;3775;967.5219121660506;730.392728141376;267.0;2.732503890991211;2.749618530273437;playing;11.0;39.60727185862402
3775;3776;852.7788615907941;733.0849493060794;267.0;2.683910369873047;2.741983413696289;image;9.0;36.91505069392065
3776;3777;1035.030232020787;734.1436118398394;134.0;2.772918701171875;2.7378005981445312;Wii;12.0;36.74459413573345
3777;3778;690.3046956743513;744.3725163255419;267.0;2.779970169067383;2.792766571044922;people;6.0;25.76882971522912
3778;3779;755.2735584803991;745.1206972258432;233.0;2.7430289132254466;2.7803257533482144;people;6.0;24.880806674430108
3779;3780;832.9694276537215;733.2740096364703;266.0;2.6474170684814453;2.727163314819336;image;9.0;36.72599036352972
3780;3781;933.879040309361;731.2726783071246;167.0;2.6298736572265624;2.6913421630859373;playing;11.0;38.72732169287542
3781;3782;1042.7708783830917;729.3922652517047;133.0;2.691841125488281;2.6693687438964844;at;13.0;41.60773474829534
3782;3783;1149.7735990251815;734.4878838811602;166.0;2.7388458251953125;2.6908416748046875;work?;14.0;49.70224924892299
3783;3784;1109.0936246599472;733.283352306911;200.0;2.690391540527344;2.6680145263671875;work?;14.0;36.716647693089044
3784;3785;1056.3941770281112;730.4383782659258;167.0;2.644723510742188;2.5887481689453127;work?;14.0;39.72560727710237
3785;3786;1151.3511510576523;740.6112460408892;133.0;2.629985809326172;2.530235290527344;work?;14.0;46.74510715021843
3786;3787;1206.9847582862492;747.8444699559893;300.0;2.595733642578125;2.522711859809028;work?;14.0;94.6153437266427
3787;3788;1099.9443193163193;737.4313992772784;267.0;2.56916618347168;2.4864578247070312;work?;14.0;32.56860072272161
3792;3793;647.9743390764509;738.2747115407672;200.0;2.690228780110677;2.7003250122070312;the;5.0;32.49390464739838
