;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1605;1606;471.4040532793318;757.153199825968;267.0;2.7430953979492188;2.674356460571289;;;
1606;1607;554.9956174577985;748.1390302521842;200.0;2.585205078125;2.6388397216796875;purple;4.0;8.86096974781583
1607;1608;624.721148463658;732.8039563996451;166.0;2.430511474609375;2.6142364501953126;umbrella;5.0;24.19604360035487
1608;1609;676.7717428521794;736.6849374194721;433.0;2.4813314584585338;2.6185267521784854;near;6.0;24.315062580527865
1615;1616;753.8672700609479;754.7628784520285;125.0;2.7768096923828125;2.762836456298828;the;7.0;6.279296997952414
1616;1617;842.8114709234856;729.6864957499814;367.0;2.6440013538707388;2.685495549982244;leaves?;9.0;27.313504250018582
1629;1630;781.8339505876813;744.5456426484244;92.0;2.9112091064453125;2.921747843424479;green;8.0;16.454357351575595
1630;1631;883.7252576555525;726.6914243561881;166.0;2.8952392578125;2.864508056640625;leaves?;9.0;30.308575643811878
1631;1632;1008.9834562029157;724.0654147011893;200.0;2.8528594970703125;2.8138147989908853;to;12.0;32.9345852988107
1632;1633;1118.78099496024;740.4301684243338;200.0;2.8624903361002603;2.795501708984375;behind;15.0;16.56983157566617
1633;1634;1197.3339124407087;750.6163678509848;133.0;2.808063507080078;2.70986557006836;by;16.0;13.887986013422113
1634;1635;800.6305013384138;745.9228153569358;266.0;2.846748352050781;2.771581649780273;green;8.0;15.077184643064243
1641;1642;548.5886686052595;760.8065532548087;167.0;2.7636993408203123;2.741436767578125;purple;4.0;0.0
1642;1643;623.7148165021624;736.292806148529;234.0;2.6168605259486606;2.740110124860491;umbrella;5.0;20.707193851470947
