;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
4355;4356;498.8595085144042;724.191623210907;200.0;3.00213368733724;3.1748987833658853;;;
4356;4357;580.4892425537109;729.597767829895;167.0;3.062850952148437;3.223785400390625;Please;0.0;40.40223217010498
4357;4358;690.8866715864701;724.4722548398104;366.0;3.0235415371981533;3.1630512584339487;intricate;3.0;46.245017864813946
4358;4359;731.0940994262695;727.2251406669617;333.0;2.97373046875;3.1109359741210936;intricate;3.0;42.77485933303831
4359;4360;803.1140727996826;725.6025338172913;267.0;2.992982864379883;3.117961883544922;breakdown;4.0;44.39746618270874
4360;4361;894.6391296386719;724.5396881103516;200.0;2.97845458984375;3.1067377726236978;of;5.0;45.46031188964844
4361;4362;956.0023651123047;722.5442276000977;100.0;2.99664306640625;3.135040283203125;image.;7.0;47.455772399902344
4368;4369;499.06552734375;717.6882602691651;167.0;3.2101348876953124;3.38502197265625;Please;0.0;56.34509968987447
4369;4370;555.4816589355468;729.1534343719483;167.0;3.2345489501953124;3.442401123046875;Please;0.0;40.846565628051735
4370;4371;671.0003173828125;721.4539529800415;167.0;3.26488037109375;3.4322845458984377;provide;1.0;49.77675826916235
4371;4372;706.1955184936522;729.035044670105;200.0;3.176946004231771;3.3344650268554688;intricate;3.0;40.96495532989502
4372;4373;794.3700942993164;734.5772974491119;266.0;3.128622055053711;3.2499008178710938;breakdown;4.0;35.42270255088806
4373;4374;842.8454246520996;729.2699933052063;133.0;3.1063766479492188;3.2283973693847656;breakdown;4.0;40.7300066947937
4374;4375;920.8004913330078;727.7599353790283;200.0;3.148846944173177;3.293146769205729;the;6.0;42.24006462097168
4385;4386;954.6190011160716;702.8045560291836;233.0;3.1315787179129466;3.2718963623046875;image.;7.0;67.19544397081643
