;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
406;407;516.5925549474257;731.8227514398509;200.0;3.0704421997070312;3.250788370768229;;;
407;408;600.5910099950331;733.9290107858592;200.0;3.1266047159830728;3.2895050048828125;full;3.0;36.07098921414081
408;409;679.2426165547865;735.479235328477;266.0;3.0868358612060547;3.255159378051758;of;5.0;34.72464721002987
409;410;787.1375950780409;728.7708367479258;300.0;3.1140628390842013;3.2613016764322915;institute;7.0;41.22916325207416
410;411;881.6342577628902;727.3847598207408;234.0;3.129457746233259;3.292138235909598;mentioned;8.0;42.61524017925922
411;412;996.2414616551894;731.5994972360545;200.0;3.120740254720052;3.278620402018229;image?;11.0;38.4005027639455
412;413;1036.5372990575331;728.9258155000621;100.0;3.122553507486979;3.310450236002604;image?;11.0;41.07418449993793
414;415;498.09332475333395;722.4670888078624;166.0;3.0035858154296875;3.215545654296875;What;0.0;47.53291119213759
415;416;612.1516083684461;731.670254982751;266.0;3.033853530883789;3.216096878051758;full;3.0;38.329745017249024
416;417;679.8550385442273;730.8404063356334;133.0;3.048969268798828;3.241100311279297;of;5.0;39.28567879668874
417;418;778.4369801488417;733.171897669731;234.0;3.041163853236607;3.187831333705357;institute;7.0;36.82810233026896
418;419;890.2030323949355;728.4592484605723;200.0;3.0400187174479165;3.1619364420572915;mentioned;8.0;41.540751539427674
419;420;993.7270344701308;727.304010309022;133.0;3.056724548339844;3.172672271728516;image?;11.0;42.696862248561004
420;421;1033.4730977025526;732.1478351724559;66.0;3.053939819335937;3.181343078613281;image?;11.0;37.85216482754413
