;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
4191;4192;656.4889678955078;378.710253238678;100.0;3.324010213216146;3.446416219075521;;;
4192;4193;472.1253662109375;345.36974802017204;167.0;3.312359619140625;3.412847900390625;image;4.0;37.63025197982796
4193;4194;314.15748023986805;445.4894299507141;200.0;3.3202794392903647;3.4769287109375;quote;1.0;43.48942995071411
4194;4195;401.2378692626952;442.31822204589844;133.0;3.3072509765625;3.492656707763672;the;3.0;44.31822204589844
4195;4196;516.7311107090541;440.83271353585377;233.0;3.1956329345703125;3.403745378766741;"""My";6.0;41.3712562312888
4196;4197;579.2030239105225;433.0490709543228;134.0;3.17703628540039;3.3578872680664062;goal;7.0;31.049070954322815
4197;4198;663.0729629516601;437.3192710876465;167.0;3.1978363037109374;3.336614990234375;not;9.0;39.319271087646484
4198;4199;777.5472221374512;433.2252051830292;67.0;3.206634521484375;3.292083740234375;better;12.0;35.225205183029175
4199;4200;859.1356201171875;434.0702362060547;233.0;3.226409912109375;3.321722848074777;anyone;14.0;31.070236206054688
4200;4201;944.1214904785156;439.81331920623785;300.0;3.266448974609375;3.348517523871528;else,;15.0;38.81331920623785
4201;4202;1036.066460349343;437.864415732297;367.0;3.223935213955966;3.3790241588245737;be;18.0;39.972206551044756
4202;4203;1160.6241760253906;436.36809110641474;200.0;3.1941121419270835;3.3419189453125;than;20.0;38.36809110641474
