;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3471;3472;496.56515163845484;745.3303627967834;200.0;2.996576944986979;3.154647827148437;;;
3472;3473;603.8110708660549;747.6003667116165;266.0;3.1242332458496094;3.262971878051758;main;3.0;22.399633288383484
3473;3474;685.7654270595974;743.6834135055542;200.0;3.1173629760742188;3.2303136189778647;topic;4.0;26.3165864944458
3474;3475;777.5125545925564;741.1157412528992;133.0;3.0668678283691406;3.194232940673828;report;7.0;29.88425874710083
3475;3476;709.1434798577819;737.8144015398893;366.0;3.0785078568892046;3.238401933149858;of;5.0;32.18559846011067
3476;3477;619.4368023342555;740.02942943573;200.0;3.124237060546875;3.290122985839844;main;3.0;29.97057056427002
3477;3478;760.4087663900972;746.4225040782582;367.0;3.14666054465554;3.310152920809659;report;7.0;24.577495921741843
3478;3479;854.6142287591491;742.2924764806573;367.0;3.1116998845880683;3.214689774946733;mentioned;8.0;27.707523519342658
3479;3480;920.6003612942166;737.7350378036499;100.0;3.0549519856770835;3.1668243408203125;mentioned;8.0;32.2649621963501
3480;3481;995.9862789577908;740.8951478004456;200.0;3.04925282796224;3.1698226928710938;image?;11.0;29.104852199554443
3481;3482;1044.085071987576;740.2131120136806;233.0;3.103646414620536;3.219124930245536;image?;11.0;29.786887986319357
3482;3483;646.3491100735134;733.9825973510742;100.0;3.0719197591145835;3.1997222900390625;topic;4.0;36.01740264892578
3483;3484;548.5494701809353;740.6831623077393;167.0;3.064605712890625;3.222784423828125;is;1.0;29.321986456481692
3484;3485;656.0361065334743;738.435338973999;167.0;3.1158203125;3.278753662109375;topic;4.0;31.564661026000977
3485;3486;751.299192852444;733.171550989151;133.0;3.108600616455078;3.2404747009277344;the;6.0;36.829664306203746
