;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2387;2388;525.5202551569257;726.4623574720962;233.0;3.0562874930245534;3.255955287388393;;;
2388;2389;614.7091097831726;734.5311826318502;267.0;2.9372730255126958;3.125207901000977;find;2.0;35.46881736814976
2389;2390;571.7085976600647;739.0650117248297;200.0;2.890080769856771;3.068916320800781;find;2.0;32.60193953904202
2390;2391;654.9262457575117;727.8930679921593;233.0;2.876549857003348;3.061405726841518;the;3.0;42.20849010976668
2391;2392;732.2975653012593;726.9948880523443;600.0;2.9316109551323786;3.086800469292535;of;5.0;43.13135275581403
2392;2393;803.4540708859761;728.2432224601507;300.0;2.9166429307725696;3.044672648111979;flying;7.0;41.75677753984928
2393;2394;878.5077832766941;724.1659549496004;234.0;2.904608590262277;3.0314418247767856;the;9.0;48.07061504950115
2394;2395;944.5542489051818;732.2007358878851;167.0;2.892083740234375;3.021823120117188;cloudy;10.0;37.799264112114884
2395;2396;1013.5570206642151;732.1935055106878;133.0;2.9069061279296875;3.048419952392578;sky?;11.0;37.80649448931217
2400;2401;979.7517891883849;716.0279733985662;342.0;2.974360656738281;3.103976440429688;cloudy;10.0;53.972026601433754
