;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3617;3618;461.24809112548826;414.8798701286315;166.0;3.3321136474609374;3.434307861328125;;;
3618;3619;275.95681762695307;367.41220521926874;100.0;3.4043731689453125;3.537501017252604;movements,;36.0;18.89269920153925
3619;3620;251.90617942810044;312.39587116241455;200.0;3.328694661458333;3.4316431681315103;together,;20.0;0.0
3620;3621;325.26127166748046;306.765281009674;166.0;3.241778564453125;3.3281707763671875;together,;20.0;0.0
3621;3622;405.27608489990234;311.3149259090423;200.0;3.1930109659830728;3.3040542602539062;engaging;21.0;0.0
3622;3623;518.5032479422433;313.6706874029977;233.0;3.2201407296316966;3.3417445591517856;activities,;24.0;0.0
3623;3624;602.8234470912389;307.74882234845836;233.0;3.1905016217912947;3.342862810407366;and;25.0;0.0
3624;3625;713.0892766316731;301.30579376220703;300.0;3.1723090277777777;3.352864583333333;fostering;26.0;0.6942062377929688
3625;3626;759.8599700927734;300.4535865783691;300.0;3.1524844699435763;3.327729966905382;sense;28.0;5.546413421630916
3626;3627;853.1219246604226;298.34853510423136;367.0;3.169952392578125;3.2953352494673296;camaraderie.;30.0;3.6514648957686404
3627;3628;965.3027664184569;294.5586971282959;334.0;3.197004699707031;3.33868408203125;Wii;31.0;7.473896112180274
3628;3629;1057.9648340398614;280.53733023730194;367.0;3.1654413396661933;3.3148859197443183;games;32.0;25.462669762698056
3629;3630;1175.1700613839284;278.3970866203308;234.0;3.128727504185268;3.303985595703125;involve;34.0;23.60291337966919
3630;3631;1229.6871643066406;275.1449682712555;134.0;3.150012969970703;3.3126792907714844;physical;35.0;26.855031728744507
3631;3632;309.81689929962147;381.60971367359156;133.0;3.219043731689453;3.2721099853515625;movements,;36.0;2.390286326408443
3632;3633;264.86210174560546;375.9884333610534;167.0;3.1648040771484376;3.2973968505859377;movements,;36.0;21.67302807903475
3633;3634;363.6640434265137;371.434476511819;233.0;3.1611807686941966;3.2894679478236606;movements,;36.0;12.565523488180986
3634;3635;451.09177780151356;373.9026017189026;200.0;3.1340001424153647;3.2696990966796875;which;37.0;9.097398281097412
3635;3636;544.9353332519531;369.35726411002025;233.0;3.112485613141741;3.2633754185267856;help;39.0;13.642735889979747
3636;3637;636.7979736328125;374.5823155403137;166.0;3.1601318359375;3.315869140625;stress,;41.0;9.417684459686313
3637;3638;537.919093322754;370.94528131484986;166.0;3.1557312011718746;3.291314697265625;help;39.0;12.054718685150135
3638;3639;653.7841730117797;375.5081607699394;266.0;3.1689395904541016;3.293550491333008;stress,;41.0;8.491839230060577
3639;3640;723.2400360107422;373.56838560104364;108.0;3.1586405436197915;3.3071187337239585;promote;42.0;10.431614398956356
3640;3641;678.7499313354492;374.5660182237625;125.0;3.1747055053710938;3.287792205810547;stress,;41.0;9.433981776237488
3641;3642;744.8461704254149;374.44272780418396;133.0;3.13739013671875;3.293041229248047;promote;42.0;9.55727219581604
3642;3643;826.3001570268111;371.2330523404208;366.0;3.106893366033381;3.240263505415483;teamwork,;43.0;11.766947659579216
3643;3644;924.8140934535435;372.71808549336026;233.0;3.1653965541294644;3.300066266741072;and;44.0;10.281914506639737
3644;3645;1021.0537109375;376.48202204704285;200.0;3.192492167154948;3.3364283243815103;enhance;45.0;6.602601255190461
3645;3646;1076.3194427490234;368.80286407470703;200.0;3.158757527669271;3.3234125773111978;communication;46.0;14.197135925292969
3646;3647;1131.5159192766462;362.3948883329118;233.0;3.1177891322544644;3.3240138462611606;communication;46.0;20.60511166708818
3647;3648;1197.733039855957;350.57662189006805;133.0;3.138385772705078;3.3033485412597656;among;47.0;36.423378109931946
3648;3649;258.7024688720703;447.11619615554804;400.0;3.170874277750651;3.3120524088541665;players.;48.0;35.70067842609727
3649;3650;337.5521068572998;448.12320899963373;200.0;3.2108637491861978;3.340362548828125;players.;48.0;17.876791000366268
3650;3651;421.0133641560873;443.6744055747986;300.0;3.171396891276041;3.295335557725694;playing;50.0;22.325594425201416
3651;3652;526.0702457427979;440.4994879961014;267.0;3.1551876068115234;3.304729461669922;together,;51.0;25.50051200389862
3652;3653;637.0588041033063;434.2247296060835;233.0;3.1126621791294644;3.2726876395089284;share;53.0;31.775270393916514
3653;3654;701.1891441345215;436.11334991455084;200.0;3.098182678222656;3.251948038736979;common;55.0;33.88665008544916
3654;3655;778.4462280273438;438.486916065216;200.0;3.1093012491861978;3.222493489583333;interest;56.0;29.124634701708814
3655;3656;858.5861009870257;438.9046405383518;234.0;3.1118861607142856;3.2151293073381697;interest;56.0;27.101697709238064
3656;3657;931.2052459716797;439.3298077583313;167.0;3.1249176025390626;3.2259033203125;fun;59.0;26.6701922416687
3657;3658;988.342658996582;436.97179627418524;200.0;3.092193603515625;3.221979777018229;interactive;61.0;29.028203725814762
3658;3659;1044.4618443080358;431.7313401358468;234.0;3.0557447160993303;3.1896144321986606;interactive;61.0;34.26865986415322
3659;3660;1114.7420024871826;427.15433728694916;267.0;3.029977798461914;3.187936782836914;way,;62.0;42.84566271305084
3660;3661;1212.798493018517;425.8991944423089;867.0;3.026377164400541;3.192574134239784;can;64.0;44.1008055576911
3661;3662;265.4296531677246;514.0246875286102;400.0;3.0955123901367188;3.247330983479818;contribute;65.0;32.97531247138977
3662;3663;319.7814125061034;515.5157386779786;167.0;3.0564239501953123;3.2313568115234377;contribute;65.0;31.48426132202144
3663;3664;387.46240997314453;514.0513864517212;167.0;3.0040283203125;3.16302490234375;a;67.0;36.948613548278786
3664;3665;447.25572967529286;506.88522863388056;200.0;3.002253214518229;3.1400629679361978;positive;68.0;40.11477136611944
3665;3666;557.6541170392717;502.46869959150047;233.0;2.994256155831473;3.136104038783482;environment.;70.0;44.53130040849953
3666;3667;638.472282409668;499.22772359848017;200.0;3.0286636352539062;3.1899439493815103;environment.;70.0;47.77227640151983
3667;3668;707.3668395996093;492.50549068450925;167.0;3.0000274658203123;3.181097412109375;Additionally,;71.0;54.494509315490745
3668;3669;813.4310302734375;495.96871089935297;108.0;3.066146850585937;3.215428670247396;playing;72.0;51.03128910064703
3669;3670;907.6154632568359;496.17582464218134;192.0;3.1074295043945312;3.2274246215820312;at;74.0;51.82417535781866
3670;3671;958.6566375732423;507.90148715972896;166.0;3.0568756103515624;3.181170654296875;work;75.0;39.09851284027104
3671;3672;1008.688394165039;500.43651924133303;166.0;3.01805419921875;3.146142578125;might;76.0;46.56348075866697
3672;3673;1065.0760528564451;499.05976581573486;166.0;3.019512939453125;3.144747924804688;encourage;77.0;51.94023418426514
3673;3674;1118.642189025879;505.6613634824753;266.0;3.0241527557373047;3.125783920288086;encourage;77.0;45.33863651752472
3674;3675;1199.9694328308105;499.1518256664276;266.0;3.017494201660156;3.1641883850097656;employees;78.0;47.84817433357239
3675;3676;435.04471664428706;578.5190826416016;334.0;3.009971618652344;3.218159484863281;positive;68.0;12.519082641601585
3676;3677;502.7877019246419;575.6596670150757;300.0;3.044219970703125;3.2370758056640625;work;69.0;13.659667015075684
3677;3678;568.9422729492187;566.6047393798829;167.0;3.0136688232421878;3.187701416015625;environment.;70.0;4.604739379882858
3678;3679;636.558265686035;562.6141928264072;234.0;3.0181775774274557;3.1865147181919644;environment.;70.0;0.6141928264072476
3679;3680;712.7656814575195;560.1497737884522;167.0;3.0528656005859376;3.2610076904296874;Additionally,;71.0;0.0
3680;3681;775.1212120056152;563.2167044878006;267.0;3.0788707733154297;3.2399730682373047;Additionally,;71.0;0.0
3681;3682;862.9679397583009;565.1486088752747;333.0;3.1058258056640624;3.237141418457031;Wii;73.0;3.7473999887058964
3682;3683;936.3906097412109;571.8888602256775;200.0;3.1377741495768228;3.2793197631835938;work;75.0;9.88886022567749
3683;3684;1041.3242717069738;573.6458596061258;567.0;3.184663660386029;3.3237053366268383;encourage;77.0;7.645859606125782
3684;3685;904.8782697405134;387.11873756136214;233.0;3.3048095703125;3.4193267822265625;and;44.0;0.0
