;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
113;114;642.0175857543945;692.2879486083984;100.0;2.959604899088541;3.1118316650390625;;;
114;115;602.7232818603516;728.21036195755;133.0;2.951728820800781;3.090641021728516;What;0.0;41.78963804244995
115;116;702.0584983825684;720.8415484428406;200.0;3.003270467122396;3.1579767862955728;the;2.0;49.25350517327435
116;117;652.1936416625975;727.0873710087368;233.0;3.0472826276506697;3.192596435546875;is;1.0;42.912628991263205
117;118;759.6227760314941;723.1900230646133;267.0;3.1558799743652344;3.2870540618896484;doing;4.0;46.80997693538666
118;119;710.8707994733538;725.9179965427944;233.0;3.105065482003348;3.261265345982143;the;2.0;45.65237024446445
119;120;781.1277179718018;723.4300990104675;133.0;3.125255584716797;3.275554656982422;doing;4.0;46.56990098953247
120;121;850.1525802612305;719.8906903266907;267.0;3.144559860229492;3.304128646850586;the;6.0;50.109309673309326
130;131;851.8672485351562;735.8534517288208;108.0;3.157994588216146;3.3739522298177085;the;6.0;34.1465482711792
133;134;759.9777740478517;714.5504156112671;166.0;3.299508666992188;3.4846832275390627;doing;4.0;55.44958438873289
134;135;862.5641457693919;721.7951292310443;233.0;3.3555406842912947;3.5022408621651784;the;6.0;48.20487076895574
136;137;614.5441497802735;722.1979969024658;167.0;3.321151733398437;3.4285675048828126;What;0.0;47.802003097534225
137;138;696.6397743225098;719.8622460365295;200.0;3.322741190592448;3.4844462076822915;the;2.0;50.13775396347046
138;139;774.498438835144;717.8329070806503;267.0;3.226686477661133;3.375753402709961;doing;4.0;52.16709291934967
139;140;863.0517517089843;719.7231840133667;167.0;3.208026123046875;3.3587677001953127;the;6.0;50.27681598663332
