;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
4067;4068;632.7557678222655;769.0191078186035;100.0;2.995752970377604;3.034027099609375;;;
4068;4069;576.3784246444701;767.7194069623947;266.0;3.0642127990722656;3.115724563598633;What;0.0;15.787169511716558
4069;4070;633.5627942766462;767.6627462932041;233.0;3.091251918247768;3.141542707170759;What;0.0;2.3372537067958774
4070;4071;685.757162475586;765.8894926071167;167.0;3.1181884765625;3.1568939208984377;the;2.0;4.110507392883278
4071;4072;738.0142233712332;771.8282175064087;234.0;3.1426871163504466;3.144047328404018;man;3.0;2.1717824935913086
4072;4073;800.7832122802733;768.1527551651001;333.0;3.096226501464844;3.0939483642578125;doing;4.0;1.847244834899925
4073;4074;606.5607261657715;769.626550912857;133.0;3.1192588806152344;3.220989227294922;What;0.0;0.37344908714294434
4074;4075;806.0880782183478;774.2425600500668;567.0;3.1455024270450367;3.1722340303308822;doing;4.0;0.0880782183478459
4083;4084;601.0035324096679;758.641618121754;367.0;3.350370927290483;3.4420304731889204;What;0.0;11.35838187824595
4084;4085;646.1077377319336;766.8631782531738;167.0;3.3304443359375;3.3831939697265625;is;1.0;4.266712047776598
4085;4086;703.6234771728516;769.1595851898194;167.0;3.299334716796875;3.295358276367188;the;2.0;4.699238046859387
4086;4087;778.4633834838868;762.8719945907593;167.0;3.2696868896484377;3.275592041015625;doing;4.0;7.1280054092407
4087;4088;845.7900238037109;768.8574028015137;100.0;3.279551188151041;3.215123494466146;the;6.0;1.1425971984863281
4096;4097;685.6693725585938;697.1498537063599;134.0;3.46438980102539;3.505455017089844;the;2.0;72.85014629364014
4097;4098;766.4153823852538;752.8499965667725;67.0;3.550361633300781;3.5399627685546875;doing;4.0;17.15000343322754
