;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2028;2029;527.1248760223388;744.82794713974;133.0;3.213935852050781;3.3052330017089844;;;
2059;2060;592.8702793121337;757.7594690322876;134.0;4.229766845703125;4.3306884765625;the;2.0;12.240530967712402
2060;2061;521.6420202255249;763.226958990097;267.0;4.212610244750977;4.354898452758789;Why;0.0;6.773041009902954
2061;2062;609.8603210449218;754.7203502655029;100.0;4.076131184895833;4.222157796223958;quote;3.0;16.27964973449707
2062;2063;515.6024055480957;761.0941028594971;400.0;4.021446228027344;4.199462890625;Why;0.0;8.90589714050293
2063;2064;586.4947422572544;756.4775153568813;233.0;4.04962158203125;4.255519321986607;the;2.0;13.522484643118673
2064;2065;539.7585917881556;755.1857549122402;234.0;4.104662214006696;4.318544660295759;Why;0.0;14.814245087759787
2065;2066;590.761568069458;751.0353212356567;133.0;4.143756866455078;4.38543701171875;the;2.0;18.96467876434326
2066;2067;670.5554962158203;754.2201805114746;200.0;4.105135599772136;4.327657063802083;"""Little";4.0;15.77981948852539
2067;2068;719.62646484375;756.966589808464;267.0;4.046878814697266;4.164194107055664;"""Little";4.0;13.03341019153595
2068;2069;774.6460456848145;765.6044476032257;400.0;3.7357966105143223;3.800004323323568;things;5.0;4.395552396774292
2069;2070;850.3085021972656;771.7216358184814;300.0;3.132061428493924;3.1581013997395835;grow;7.0;2.2783641815185547
2070;2071;928.6830596923828;770.6140694618225;200.0;2.78985341389974;2.7892608642578125;significant?;9.0;1.3169403076171875
2078;2079;873.0927886962891;729.0289833068848;167.0;3.367498779296875;3.358258056640625;"big""";8.0;43.26701671150426
