;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3549;3550;555.3306045532225;767.5160307884216;600.0;3.431332058376736;3.466988457573785;;;
3550;3551;583.1379364013671;769.6375368118286;167.0;3.215072631835937;3.2838470458984377;Did;0.0;0.3624631881714322
3551;3552;616.8457397460938;767.9280572891236;167.0;3.18973388671875;3.24359130859375;the;1.0;2.071942710876442
3552;3553;666.3279927571615;767.6595525741577;300.0;3.234861585828993;3.257556491427952;artist;2.0;2.340447425842285
3553;3554;721.9926471710205;770.667102098465;400.0;3.2899869283040366;3.2869389851888022;include;3.0;0.0
3554;3555;831.5181990403396;771.4487890830407;433.0;3.273729764498197;3.2795316256009617;chicken;5.0;0.0
3562;3563;875.1659820556641;765.0100104331971;333.0;3.2780105590820314;3.2313796997070314;this;7.0;5.738610771399279
3563;3564;825.2365232195173;773.6683073043823;467.0;3.358312334333147;3.3285903930664062;chicken;5.0;0.0
3564;3565;873.1800842285156;766.744010925293;67.0;3.3243408203125;3.224227905273437;in;6.0;4.551307565421762
3578;3579;564.7793857350068;768.1831355936387;567.0;3.3938104966107536;3.418888765222886;Did;0.0;1.8168644063613328
3579;3580;546.0722198486328;687.4939441680908;100.0;3.355499267578125;3.395685831705729;Did;0.0;83.10120376788771
